date,cu_regime,free_cn_status,support_position,throughput_tpd,cu_solution_ppm_avg,free_cn_ppm_avg,wad_gpl_avg,complexed_cn_gpl_avg,specific_nacn_kgpt,nacn_consumption_tpd,recovery_au_pct,regime_free_cn_band,support_analogue_count,support_specific_nacn_band,support_nacn_tpd_band,support_free_cn_p50,support_recovery_p50,support_comment
2025-01-01,Medium Cu,Normal Free CN,Within historical support range,13872.0414,1118.75,432.75,4.199375,3.766625,2.018448416683647,28.0,76.71389706313914,347 to 597,20,1.22 to 2.25,15.8 to 28.9,484.92261904761904,78.39865258950469,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-02,Medium Cu,Normal Free CN,Within historical support range,12805.4052,1239.1785714285716,465.25,4.613214285714285,4.147964285714285,2.1865766496791528,28.0,80.62971691568066,347 to 597,20,1.24 to 2.00,15.3 to 27.4,506.52604166666663,78.2755967172595,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-03,Medium Cu,High Free CN,Possibly over-supported,13264.1838,1266.8125,610.34375,4.9865625,4.37621875,2.7140757805240905,36.0,81.1526191616445,347 to 597,20,1.22 to 2.25,15.8 to 28.9,484.92261904761904,78.39865258950469,Medium-Cu regime: free CN support should be monitored closely. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-01-04,Medium Cu,High Free CN,Possibly over-supported,11038.5786,1315.607142857143,645.8214285714286,5.213928571428571,4.5681071428571425,2.8989239610976725,32.0,83.48163250945768,347 to 597,20,1.22 to 2.25,14.7 to 28.9,490.221875,78.39865258950469,Medium-Cu regime: free CN support should be monitored closely. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-01-05,Medium Cu,High Free CN,Possibly over-supported,11847.4524,1385.0625,661.71875,5.4646875,4.80296875,2.025751966726619,24.0,82.35977864997088,347 to 597,20,1.36 to 2.22,16.1 to 27.4,510.296875,79.35849774138418,Medium-Cu regime: free CN support should be monitored closely. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-01-06,Medium Cu,Normal Free CN,Within historical support range,12205.242,1434.0,544.3125,5.421875,4.8775625,1.2453665400489395,15.2,79.06584499867073,347 to 597,20,1.24 to 2.19,15.8 to 28.0,491.96875,77.1107529822321,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-07,Medium Cu,High Free CN,Possibly over-supported,11263.639799999999,1445.5625,682.59375,5.6078125000000005,4.925218750000001,1.3672312212966895,15.399999999999999,76.60067356706939,347 to 597,20,0.86 to 1.60,11.1 to 17.1,629.5982142857142,78.54854959360469,Medium-Cu regime: free CN support should be monitored closely. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-01-08,Medium Cu,High Free CN,Possibly over-supported,11768.5848,1275.21875,865.34375,5.3884375,4.52309375,1.3765461417247042,16.2,73.72530768996914,347 to 597,20,0.86 to 1.37,11.1 to 16.4,648.9575892857142,77.8039406648376,Medium-Cu regime: free CN support should be monitored closely. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-01-09,Medium Cu,Normal Free CN,Within historical support range,12491.8584,1269.0714285714287,523.0,4.903928571428571,4.380928571428571,0.6724379776831284,8.4,77.47612339372272,347 to 597,20,1.04 to 1.70,14.1 to 22.8,611.859375,77.92663420258069,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-10,Medium Cu,Normal Free CN,Within historical support range,3274.929,1183.5,388.375,4.33,3.941625,2.4428010500380313,8.0,84.2169443479963,347 to 597,20,1.17 to 3.00,8.0 to 24.1,468.87574404761904,80.67989209589898,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-11,Medium Cu,Low Free CN,Potentially under-dosed,4485.8351999999995,1167.3333333333333,308.5,4.181666666666667,3.8731666666666666,0.0,0.0,61.77446626762414,347 to 597,20,1.17 to 3.00,8.0 to 24.1,464.46875,80.67989209589898,Medium-Cu regime: free CN support should be monitored closely. Current specific NaCN is below the historical supported range while free CN is low. Recovery is currently in the lower historical range.
2025-01-12,Medium Cu,Normal Free CN,Within historical support range,11272.296,1073.5,356.34375,4.008125,3.6517812499999995,1.774261428195285,20.0,78.14596450746379,347 to 597,20,1.34 to 2.03,13.3 to 25.2,463.78125,78.64712801522056,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-13,Medium Cu,Low Free CN,Watch,13061.244,1115.25,303.46875,4.03125,3.72778125,1.2249981701589834,16.0,79.05487304287395,347 to 597,20,1.22 to 2.25,15.3 to 28.9,484.92261904761904,78.53194574393375,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-01-14,Medium Cu,Low Free CN,Watch,12081.1698,1094.78125,284.0625,3.9387499999999998,3.6546874999999996,1.6554688271991675,20.0,79.934373717704,347 to 597,20,1.22 to 2.44,15.3 to 28.2,480.515625,78.53194574393375,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-01-15,Medium Cu,Normal Free CN,Within historical support range,9078.4302,1219.96875,355.875,4.4159375,4.0600625,2.7031105003153515,24.54,81.23141556427326,347 to 597,20,1.30 to 2.40,12.3 to 27.4,471.265625,79.21184656357337,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-16,Medium Cu,Normal Free CN,Within historical support range,6530.241570469501,1186.78125,451.65625,4.5218750000000005,4.07021875,4.440877062058671,29.0,82.75234621125969,347 to 597,20,1.38 to 2.92,9.7 to 29.7,464.46875,81.13945640997076,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-17,Medium Cu,Normal Free CN,Within historical support range,9656.380827523106,1165.09375,580.53125,4.748125,4.16759375,1.6983588668392084,16.4,78.8719431860514,347 to 597,20,0.94 to 1.91,11.6 to 20.0,540.1830357142858,78.64712801522056,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-18,Medium Cu,Normal Free CN,Within historical support range,11827.843342491684,1253.78125,427.875,4.8975,4.469625,1.4372865371768389,17.0,82.53587865136848,347 to 597,20,1.22 to 2.25,14.7 to 28.9,486.21949404761904,78.39865258950469,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-19,Medium Cu,Normal Free CN,Within historical support range,10851.085521338264,1351.4375,406.53125,5.188437499999999,4.781906249999999,2.2117602845176068,24.0,80.23349053350091,347 to 597,20,1.22 to 2.44,14.7 to 29.7,486.21949404761904,79.19913815309978,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-20,Medium Cu,Normal Free CN,Within historical support range,14634.465314931611,1355.0625,466.75,5.314687500000001,4.8479375000000005,1.298305034801252,19.0,72.55624247292751,347 to 597,20,1.22 to 2.25,15.8 to 28.9,480.515625,78.5988014673116,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-21,Medium Cu,Normal Free CN,Within historical support range,13057.241620118302,1303.6875,532.21875,5.198125,4.66590625,1.225373663557513,16.0,72.60004029723375,347 to 597,17,1.38 to 2.44,16.2 to 28.0,466.75,80.23349053350091,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-22,Medium Cu,High Free CN,Watch,13459.378438654961,1197.875,885.40625,5.4690625,4.58365625,1.1516133579753156,15.5,80.37024957904451,347 to 597,18,1.37 to 2.39,16.1 to 27.1,494.875,79.64966776608583,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-01-23,Medium Cu,High Free CN,Watch,14803.328800000001,1154.90625,738.75,5.2234375,4.4846875,0.5404189900855272,8.0,78.37714501143867,347 to 597,19,1.33 to 2.33,15.8 to 26.3,523.0,80.23349053350091,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-01-24,Medium Cu,Low Free CN,Watch,7972.933800000001,1182.84375,339.5,4.4909375,4.1514375,2.0067895208160387,16.0,82.35079627998584,347 to 597,20,1.29 to 2.27,15.5 to 25.4,527.609375,79.64966776608583,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-01-25,Medium Cu,Low Free CN,Watch,14648.5702,1177.3125,330.8125,4.4818750000000005,4.1510625,1.3653209649089164,20.0,74.97185647214779,347 to 597,20,1.29 to 2.27,15.5 to 25.4,527.609375,79.64966776608583,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-01-26,Medium Cu,Normal Free CN,Within historical support range,11894.4403,1167.21875,477.28125,4.703125,4.22584375,1.0088747093043124,12.0,79.35484106979419,347 to 597,20,1.29 to 2.27,15.5 to 25.4,527.609375,79.64966776608583,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-27,Medium Cu,Normal Free CN,Within historical support range,14927.517800000001,1170.15625,497.59375,4.61809375,4.1205,1.3398074795797597,20.0,76.7453825707415,347 to 597,20,1.24 to 2.27,15.3 to 25.4,500.140625,79.21034303423247,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-28,Medium Cu,Normal Free CN,Within historical support range,14361.9802,1183.0,483.75,4.5975,4.1137500000000005,1.6710787555604623,24.0,79.65115048409766,347 to 597,20,1.24 to 2.19,15.5 to 25.4,510.296875,78.96889409236107,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-01-29,Medium Cu,Low Free CN,Watch,13638.8181,1182.4375,328.5625,4.2571875,3.928625,1.759683267569937,24.0,78.05307161261359,347 to 597,20,1.24 to 2.19,15.5 to 25.4,490.671875,79.21034303423247,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-01-30,Medium Cu,High Free CN,Possibly over-supported,13598.6955,1156.71875,657.59375,4.751875,4.09428125,2.353166890162369,32.0,77.73146018033866,347 to 597,20,1.24 to 2.19,15.5 to 25.4,490.671875,79.21034303423247,Medium-Cu regime: free CN support should be monitored closely. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-01-31,Medium Cu,High Free CN,Watch,10475.819800000001,1044.1071428571427,787.9285714285714,4.618571428571429,3.8306428571428577,0.7636633841296124,8.0,79.06885205735257,347 to 597,20,1.24 to 2.19,15.5 to 24.1,527.609375,78.96889409236107,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-02-01,Medium Cu,High Free CN,Watch,12038.6906,1024.5625,1000.75,4.8359375,3.8351875,1.32904819399545,16.0,75.5395360200409,347 to 597,20,1.21 to 2.19,14.4 to 25.0,527.609375,79.06734852801165,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-02-02,Medium Cu,High Free CN,Watch,12606.1388,965.25,774.25,4.428928571428571,3.654678571428571,1.2692228963875918,16.0,74.55801097676621,347 to 597,20,1.21 to 2.06,15.3 to 25.0,538.265625,78.72149500505469,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-02-03,Medium Cu,Normal Free CN,Within historical support range,13415.277900000001,975.875,477.90625,4.0528125,3.5749062499999997,0.8945025283449402,12.0,72.73974989997392,347 to 597,20,1.24 to 1.88,15.5 to 24.0,595.4375,78.62454409874503,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-02-04,Medium Cu,Normal Free CN,Within historical support range,10628.667800000001,1024.3333333333335,406.625,4.084583333333333,3.6779583333333328,0.7526813473274608,8.0,76.1119488987701,347 to 597,20,1.26 to 2.19,15.8 to 28.0,527.609375,78.39865258950469,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-02-05,Low Cu,High Free CN,Possibly over-supported,8676.9899,822.75,900.6999999999999,4.048,3.1473,1.8439574304448596,16.0,74.91929765775755,427 to 693,20,0.98 to 2.19,12.0 to 24.1,527.609375,78.62454409874503,Low-Cu regime: free CN is generally easier to support. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-02-06,Low Cu,High Free CN,Possibly over-supported,7164.75,696.4583333333334,888.1666666666667,3.610833333333334,2.722666666666667,1.674866534073066,12.0,82.34487114187361,427 to 693,20,1.17 to 2.25,12.0 to 24.0,538.265625,78.39865258950469,Low-Cu regime: free CN is generally easier to support. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-02-07,Low Cu,High Free CN,Possibly over-supported,40.1226,720.5,811.0,3.655,2.844,99.69443655196822,4.0,99.59060818933675,427 to 693,20,0.98 to 1.94,11.1 to 16.4,577.328125,79.06734852801165,Low-Cu regime: free CN is generally easier to support. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-02-09,Low Cu,High Free CN,Watch,629.5427000000001,736.5,695.5,3.5475000000000003,2.8520000000000003,0.0,0.0,75.26697918824078,427 to 693,20,1.17 to 1.94,12.0 to 16.5,538.265625,78.96889409236107,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-02-10,Low Cu,Normal Free CN,Within historical support range,12256.499,702.90625,646.78125,3.3359375,2.68915625,0.9790724088501945,12.0,79.25603613608946,427 to 693,20,1.09 to 1.72,12.0 to 18.8,651.7075892857142,78.05430259588866,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-11,Low Cu,Normal Free CN,Within historical support range,12047.2883,719.09375,623.0625,3.3478125,2.72475,0.9960747764291488,12.0,80.11161485706951,427 to 693,20,0.96 to 1.72,12.0 to 18.8,628.0825892857142,78.72149500505469,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-12,Low Cu,Normal Free CN,Within historical support range,12244.080100000001,736.75,457.57142857142856,3.2128571428571426,2.755285714285714,1.3067539471585128,16.0,79.01024135793926,427 to 693,20,0.99 to 1.93,12.0 to 24.0,571.28125,78.72299853439563,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-13,Low Cu,Low Free CN,Potentially under-dosed,11121.6026,706.6785714285714,405.17857142857144,3.0285714285714285,2.623392857142857,1.0789811892757255,12.0,76.22733651839343,427 to 693,20,1.12 to 2.19,14.5 to 24.1,556.375,79.30543860294182,Low-Cu regime: free CN is generally easier to support. Current specific NaCN is below the historical supported range while free CN is low.
2025-02-14,Low Cu,Normal Free CN,Within historical support range,12449.4696,692.90625,587.4375,3.2068749999999997,2.6194374999999996,1.606494143332821,20.0,80.00597420132026,427 to 693,20,1.01 to 2.06,12.0 to 25.0,510.296875,79.06734852801165,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-15,Low Cu,High Free CN,Possibly over-supported,7895.5545,706.8571428571429,773.6071428571429,3.4678571428571425,2.6942499999999994,2.026456786537285,16.0,86.22673124052608,427 to 693,20,0.99 to 1.93,12.0 to 20.0,583.984375,79.16244409672102,Low-Cu regime: free CN is generally easier to support. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-02-16,Low Cu,High Free CN,Possibly over-supported,634.3192,716.0,775.5,3.5424999999999995,2.7669999999999995,6.305973396359435,4.0,95.62294316447296,427 to 693,20,0.96 to 2.07,11.1 to 16.2,634.4419642857142,79.03954670764591,Low-Cu regime: free CN is generally easier to support. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-02-18,Low Cu,Normal Free CN,Within historical support range,9461.2912,770.1428571428571,554.25,3.4146428571428573,2.860392857142857,2.1138763808474685,20.0,81.78453596988608,427 to 693,20,1.17 to 1.89,12.0 to 17.8,634.4419642857142,79.06734852801165,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-19,Low Cu,High Free CN,Watch,13402.859,696.21875,708.9375,3.3996875,2.6907500000000004,0.2984437872546447,4.0,79.19150983590728,427 to 693,20,0.96 to 1.71,12.0 to 20.0,646.3013392857142,78.69369318468897,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-02-20,Low Cu,High Free CN,Watch,15176.8511,616.96875,833.59375,3.3240625,2.4904687500000002,0.5271185667756865,8.0,80.66584996308154,427 to 693,20,0.96 to 1.72,12.0 to 16.2,670.09375,78.62454409874503,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-02-21,Low Cu,Normal Free CN,Within historical support range,15609.602,601.96875,646.34375,3.0815625000000004,2.4352187500000007,0.5125050593858831,8.0,82.89588537716428,427 to 693,20,0.86 to 1.72,11.1 to 16.1,695.765625,78.94109227199533,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-22,Low Cu,Normal Free CN,Within historical support range,12027.227,608.6666666666666,528.4166666666667,2.908333333333333,2.3799166666666665,0.6651574797748475,8.0,80.91056897870192,427 to 693,20,0.74 to 1.72,8.3 to 16.1,664.6875,79.03954670764591,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-23,Low Cu,Normal Free CN,Within historical support range,12529.7148,640.59375,449.375,2.8187499999999996,2.369375,1.3567746968989272,17.0,80.7777675639388,427 to 693,20,0.74 to 1.79,8.0 to 16.2,652.1875,79.13018094662993,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-24,Low Cu,Normal Free CN,Within historical support range,14892.1717,635.34375,549.0625,2.9275,2.3784375000000004,1.2086887233512087,18.0,81.51690138818716,427 to 693,20,0.74 to 1.72,8.0 to 16.2,646.5625,79.22377298599838,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-25,Low Cu,Normal Free CN,Within historical support range,7481.9096,640.25,496.25,2.87,2.3737500000000002,0.5346228722143341,4.0,85.4641360383333,427 to 693,20,0.74 to 1.72,8.0 to 16.5,646.5625,79.22377298599838,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-02-26,Low Cu,Low Free CN,Potentially under-dosed,8853.7204,705.5416666666666,302.66666666666663,2.7824999999999998,2.479833333333333,0.45178747682160825,4.0,77.18585120230938,427 to 693,20,0.93 to 1.89,11.0 to 18.5,538.7395833333334,80.17255269528522,Low-Cu regime: free CN is generally easier to support. Current specific NaCN is below the historical supported range while free CN is low.
2025-02-27,Low Cu,Low Free CN,Watch,5191.1002,678.0833333333333,289.75,2.6841666666666666,2.3944166666666664,2.119011303230094,11.0,82.70437936357166,427 to 693,18,0.57 to 1.80,5.0 to 16.0,646.5625,80.84416827132036,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-02-28,Low Cu,Normal Free CN,Within historical support range,14322.8129,606.28125,431.09375,2.684375,2.25328125,1.5360111280934208,22.0,75.54156521361635,427 to 693,18,0.57 to 1.80,5.0 to 16.0,646.5625,80.84416827132036,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-01,Low Cu,Normal Free CN,Within historical support range,15173.985200000001,626.15625,625.5625,3.0203125,2.39475,1.383947573640707,21.0,79.40026200699073,427 to 693,19,0.60 to 1.76,6.0 to 16.5,646.34375,80.7777675639388,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-02,Low Cu,Normal Free CN,Within historical support range,13889.1067,664.71875,640.4375,3.2196875,2.57925,1.2592602517770275,17.49,80.19493425256141,427 to 693,20,0.63 to 1.72,7.0 to 17.2,635.953125,80.72180876351017,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-03,Low Cu,Normal Free CN,Within historical support range,8197.4293,775.25,545.8125,3.453125,2.9073124999999997,0.0,0.0,82.8133404842448,427 to 693,20,0.63 to 1.62,8.0 to 17.6,633.0,80.43039210782148,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-06,Low Cu,Normal Free CN,Within historical support range,6870.5176,763.45,429.59999999999997,3.3195,2.8899,0.7277472078668425,5.0,77.21676087627698,427 to 693,20,0.63 to 1.62,8.0 to 17.6,624.3125,80.72180876351017,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-07,Low Cu,Normal Free CN,Within historical support range,14045.7759,643.3125,656.25,3.1859375,2.5296875,0.7831536027853042,11.0,78.65091447490667,427 to 693,20,0.63 to 1.55,8.0 to 17.6,605.25,80.43039210782148,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-08,Low Cu,High Free CN,Watch,7455.1612000000005,618.3125,694.8125,3.14125,2.4464375,1.0730820951262596,8.0,78.57903333720732,427 to 693,20,0.71 to 1.55,8.0 to 17.6,605.25,80.15327455481545,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-03-09,Low Cu,Normal Free CN,Within historical support range,9710.6245,625.7083333333334,587.4583333333333,3.0433333333333334,2.4558750000000003,0.8238399085455318,8.0,70.49315009967431,427 to 693,20,0.63 to 1.36,8.0 to 17.1,624.3125,80.15327455481545,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-10,Low Cu,Normal Free CN,Within historical support range,12821.0813,595.25,605.59375,2.9787500000000002,2.37315625,0.9359584982898439,12.0,79.76207189280072,427 to 693,20,0.75 to 1.42,8.0 to 17.6,624.3125,80.05879452919488,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-11,Low Cu,Normal Free CN,Within historical support range,15429.0503,634.125,467.375,2.896875,2.4295,0.5185024252594471,8.0,79.49258067757182,427 to 693,20,0.81 to 1.42,8.0 to 17.6,624.3125,79.88402304706048,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-12,Low Cu,Low Free CN,Watch,15511.206100000001,720.8125,390.25,3.0640625,2.6738125,1.4827989423723793,23.0,79.24681736901762,427 to 693,20,0.75 to 1.42,8.0 to 17.6,596.5260416666666,79.88402304706048,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-03-13,Low Cu,Normal Free CN,Within historical support range,14831.9878,723.46875,579.75,3.3084375,2.7286875000000004,1.8203898468686712,27.0,75.13402485598594,427 to 693,20,0.81 to 1.42,8.0 to 17.6,614.328125,79.62732628518627,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-14,Low Cu,Normal Free CN,Within historical support range,4411.575400000001,755.25,632.875,3.47375,2.840875,2.7201167183949746,12.0,77.21496136924792,427 to 693,20,0.71 to 1.62,4.8 to 16.0,614.328125,80.05879452919488,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-15,Low Cu,Normal Free CN,Within historical support range,3944.756708574,787.25,522.5,3.4750000000000005,2.9525000000000006,0.7605031746265735,3.0,75.4275561283754,427 to 693,20,0.91 to 1.83,8.0 to 16.2,627.96875,79.88402304706048,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-16,Medium Cu,Normal Free CN,Within historical support range,11330.889165840208,916.0625,462.3125,3.745625,3.2833125,0.2647629816240943,3.0,83.15855512062453,347 to 597,20,0.98 to 2.19,12.0 to 24.1,527.609375,78.97039762170198,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-03-17,Medium Cu,High Free CN,Possibly over-supported,12624.925169116295,1004.6875,652.09375,4.311249999999999,3.659156249999999,1.7746639841326108,22.405,78.40522892705522,347 to 597,20,0.86 to 2.19,11.1 to 24.1,527.609375,78.97039762170198,Medium-Cu regime: free CN support should be monitored closely. Free CN is strong relative to regime history and dosing may be above what was typically required.
2025-03-18,Medium Cu,Normal Free CN,Within historical support range,14049.779199137507,1044.5625,486.34375,4.321875,3.8355312500000003,1.2117628155355735,17.025,73.90388887755113,347 to 597,20,1.24 to 2.06,15.8 to 25.0,527.609375,78.05430259588866,Medium-Cu regime: free CN support should be monitored closely. Current dosing and free CN sit within the normal historical support envelope.
2025-03-19,Medium Cu,High Free CN,Watch,13536.353538106614,888.09375,1082.34375,4.4834375,3.4010937500000002,1.0940908094863142,14.809999999999999,75.92406532981829,347 to 597,20,0.86 to 1.72,11.1 to 22.8,628.0825892857142,78.39118696924695,Medium-Cu regime: free CN support should be monitored closely. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-03-20,Low Cu,High Free CN,Watch,14084.945340304006,817.40625,928.0625,4.164375,3.2363124999999995,0.49698453425797345,7.0,83.27813774855808,427 to 693,20,0.75 to 1.36,8.0 to 17.1,624.3125,79.62732628518627,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-03-21,Low Cu,Normal Free CN,Within historical support range,14175.49815380774,785.9375,587.21875,3.6521874999999997,3.06496875,0.4938098064736935,7.0,81.61445646638575,427 to 693,20,0.63 to 1.32,8.0 to 16.2,633.0,79.62732628518627,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-22,Low Cu,Low Free CN,Watch,14746.068794234192,713.65625,426.90625,3.1840625,2.75715625,0.8137762116430705,12.0,78.44052509611645,427 to 693,20,0.52 to 1.32,8.0 to 17.1,614.328125,79.62732628518627,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-03-23,Low Cu,Normal Free CN,Within historical support range,10397.77543899655,700.3333333333334,461.4583333333333,3.08375,2.622291666666667,0.7693953429688658,8.0,81.21884842273995,427 to 693,20,0.91 to 1.66,10.2 to 18.1,614.328125,79.3281490715401,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-24,Low Cu,Normal Free CN,Within historical support range,12713.533492901339,673.28125,452.5,2.8909375,2.4384375,1.0712993368527162,13.620000000000001,83.70498107612573,427 to 693,20,0.81 to 1.62,8.0 to 18.1,614.328125,79.44642134228127,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-25,Low Cu,Normal Free CN,Within historical support range,13796.101779566257,662.78125,454.125,2.9415625,2.4874375,0.9872353957385931,13.620000000000001,78.37247218677892,427 to 693,20,0.81 to 1.55,10.2 to 18.1,587.4479166666666,79.62732628518627,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
2025-03-26,Low Cu,Low Free CN,Watch,13893.652574176562,674.21875,397.46875,2.9128125000000002,2.5153437500000004,1.633839616962307,22.700000000000003,82.51089046724994,427 to 693,20,0.78 to 1.36,8.0 to 17.6,583.59375,79.44642134228127,Low-Cu regime: free CN is generally easier to support. Conditions should be watched; the day is not a clean fit to the historical support envelope.
2025-03-27,Low Cu,Normal Free CN,Within historical support range,11635.259649896509,730.75,508.625,3.2704999999999997,2.761875,1.755869711096797,20.43,80.60002751331155,427 to 693,20,0.93 to 1.62,8.0 to 18.1,583.59375,79.44642134228127,Low-Cu regime: free CN is generally easier to support. Current dosing and free CN sit within the normal historical support envelope.
