pattern_id,pattern_type,pattern_source,surface,vertex_id,x,y,z_rl
15,Production,auto_grid,bottom_toe_floor,4,444408.677347996,6812445.845408324,185.0
15,Production,auto_grid,bottom_toe_floor,5,444414.6703738132,6812535.645651317,185.0
15,Production,auto_grid,bottom_toe_floor,6,444422.153727396,6812535.1462325,185.0
15,Production,auto_grid,bottom_toe_floor,7,444418.4913227299,6812480.268306226,185.0
15,Production,auto_grid,bottom_toe_floor,8,444513.2804681111,6812473.942334529,185.0
15,Production,auto_grid,bottom_toe_floor,9,444516.9428727773,6812528.820260803,185.0
15,Production,auto_grid,top_crest,1,444511.85898403253,6812534.631243885,200.0
15,Production,auto_grid,top_crest,2,444530.23720944166,6812533.404730732,200.0
15,Production,auto_grid,top_crest,3,444523.5170892875,6812432.70961591,200.0
15,Production,auto_grid,top_crest,4,444402.8663649143,6812440.761519579,200.0
15,Production,auto_grid,top_crest,5,444409.58648506843,6812541.456634399,200.0
15,Production,auto_grid,top_crest,6,444427.9647104777,6812540.230121246,200.0
15,Production,auto_grid,top_crest,7,444424.3023058116,6812485.3521949705,200.0
15,Production,auto_grid,top_crest,8,444508.19657936634,6812479.753317611,200.0
15,Production,auto_grid,top_crest,9,444511.85898403253,6812534.631243885,200.0
16,Production,auto_grid,bottom_toe_floor,1,443733.42632136605,6812628.084056786,185.0
16,Production,auto_grid,bottom_toe_floor,2,443732.9595507974,6812639.747282641,185.0
16,Production,auto_grid,bottom_toe_floor,3,443732.7230301139,6812654.8000984695,185.0
16,Production,auto_grid,bottom_toe_floor,4,443732.8814888588,6812666.662586653,185.0
16,Production,auto_grid,bottom_toe_floor,5,443733.15098170476,6812671.328617262,185.0
16,Production,auto_grid,bottom_toe_floor,6,443817.0062106235,6812665.732345636,185.0
16,Production,auto_grid,bottom_toe_floor,7,443811.0131848065,6812575.932102644,185.0
16,Production,auto_grid,bottom_toe_floor,8,443756.2053762441,6812579.589827843,185.0
16,Production,auto_grid,bottom_toe_floor,9,443755.6285904592,6812581.426184432,185.0
16,Production,auto_grid,bottom_toe_floor,10,443750.82562778395,6812592.672299133,185.0
16,Production,auto_grid,bottom_toe_floor,11,443744.96258353937,6812603.424652505,185.0
16,Production,auto_grid,bottom_toe_floor,12,443739.3883188795,6812611.75601277,185.0
16,Production,auto_grid,bottom_toe_floor,13,443736.1286551896,6812616.931683102,185.0
16,Production,auto_grid,bottom_toe_floor,14,443734.0364632529,6812620.560644383,185.0
16,Production,auto_grid,bottom_toe_floor,15,443734.02091925003,6812620.658703437,185.0
16,Production,auto_grid,bottom_toe_floor,16,443733.42632136605,6812628.084056786,185.0
16,Production,auto_grid,top_crest,1,443727.9754915918,6812627.756872254,200.0
16,Production,auto_grid,top_crest,2,443727.5017127982,6812639.595213073,200.0
16,Production,auto_grid,top_crest,3,443727.2629036779,6812654.793671208,200.0
16,Production,auto_grid,top_crest,4,443727.42403913493,6812666.85654257,200.0
16,Production,auto_grid,top_crest,5,443728.0181395973,6812677.142867359,200.0
16,Production,auto_grid,top_crest,6,443822.8171937052,6812670.816234381,200.0
16,Production,auto_grid,top_crest,7,443816.09707355127,6812570.121119562,200.0
16,Production,auto_grid,top_crest,8,443752.1157460072,6812574.391060655,200.0
16,Production,auto_grid,top_crest,9,443750.5012123427,6812579.531373766,200.0
16,Production,auto_grid,top_crest,10,443745.907351499,6812590.287877504,200.0
16,Production,auto_grid,top_crest,11,443740.28760150244,6812600.594048719,200.0
16,Production,auto_grid,top_crest,12,443734.8088101362,6812608.782713499,200.0
16,Production,auto_grid,top_crest,13,443731.4521278946,6812614.112429182,200.0
16,Production,auto_grid,top_crest,14,443728.80232598825,6812618.708579445,200.0
16,Production,auto_grid,top_crest,15,443728.5956382425,6812620.012465264,200.0
16,Production,auto_grid,top_crest,16,443727.9754915918,6812627.756872254,200.0
17,Production,auto_grid,bottom_toe_floor,1,443811.0131848065,6812575.932102644,185.0
17,Production,auto_grid,bottom_toe_floor,2,443817.0062106235,6812665.732345636,185.0
17,Production,auto_grid,bottom_toe_floor,3,443926.76206317026,6812658.407536304,185.0
17,Production,auto_grid,bottom_toe_floor,4,443920.76903735305,6812568.6072933115,185.0
17,Production,auto_grid,bottom_toe_floor,5,443811.0131848065,6812575.932102644,185.0
17,Production,auto_grid,top_crest,1,443805.2022017248,6812570.848213899,200.0
17,Production,auto_grid,top_crest,2,443811.9223218787,6812671.543328718,200.0
17,Production,auto_grid,top_crest,3,443932.57304625196,6812663.491425049,200.0
17,Production,auto_grid,top_crest,4,443925.8529260978,6812562.796310229,200.0
17,Production,auto_grid,top_crest,5,443805.2022017248,6812570.848213899,200.0
18,Production,auto_grid,bottom_toe_floor,1,443920.76903735305,6812568.6072933115,185.0
18,Production,auto_grid,bottom_toe_floor,2,443926.76206317026,6812658.407536304,185.0
18,Production,auto_grid,bottom_toe_floor,3,444036.5179157169,6812651.082726972,185.0
18,Production,auto_grid,bottom_toe_floor,4,444030.5248898998,6812561.28248398,185.0
18,Production,auto_grid,bottom_toe_floor,5,443920.76903735305,6812568.6072933115,185.0
18,Production,auto_grid,top_crest,1,443914.95805427135,6812563.523404567,200.0
18,Production,auto_grid,top_crest,2,443921.6781744255,6812664.218519386,200.0
18,Production,auto_grid,top_crest,3,444042.3288987986,6812656.166615717,200.0
18,Production,auto_grid,top_crest,4,444035.6087786446,6812555.471500898,200.0
18,Production,auto_grid,top_crest,5,443914.95805427135,6812563.523404567,200.0
19,Production,auto_grid,bottom_toe_floor,1,444030.5248898998,6812561.28248398,185.0
19,Production,auto_grid,bottom_toe_floor,2,444036.5179157169,6812651.082726972,185.0
19,Production,auto_grid,bottom_toe_floor,3,444146.2737682636,6812643.75791764,185.0
19,Production,auto_grid,bottom_toe_floor,4,444140.2807424465,6812553.957674648,185.0
19,Production,auto_grid,bottom_toe_floor,5,444030.5248898998,6812561.28248398,185.0
19,Production,auto_grid,top_crest,1,444024.7139068181,6812556.198595235,200.0
19,Production,auto_grid,top_crest,2,444031.43402697216,6812656.893710054,200.0
19,Production,auto_grid,top_crest,3,444152.0847513453,6812648.841806385,200.0
19,Production,auto_grid,top_crest,4,444145.36463119125,6812548.146691565,200.0
19,Production,auto_grid,top_crest,5,444024.7139068181,6812556.198595235,200.0
20,Production,auto_grid,bottom_toe_floor,1,444140.2807424465,6812553.957674648,185.0
20,Production,auto_grid,bottom_toe_floor,2,444146.2737682636,6812643.75791764,185.0
20,Production,auto_grid,bottom_toe_floor,3,444256.02962081035,6812636.433108307,185.0
20,Production,auto_grid,bottom_toe_floor,4,444250.03659499314,6812546.632865315,185.0
20,Production,auto_grid,bottom_toe_floor,5,444140.2807424465,6812553.957674648,185.0
20,Production,auto_grid,top_crest,1,444134.4697593648,6812548.873785903,200.0
20,Production,auto_grid,top_crest,2,444141.1898795188,6812649.568900722,200.0
20,Production,auto_grid,top_crest,3,444261.84060389205,6812641.516997052,200.0
20,Production,auto_grid,top_crest,4,444255.1204837379,6812540.821882233,200.0
20,Production,auto_grid,top_crest,5,444134.4697593648,6812548.873785903,200.0
21,Production,auto_grid,bottom_toe_floor,1,444250.03659499314,6812546.632865315,185.0
21,Production,auto_grid,bottom_toe_floor,2,444256.02962081035,6812636.433108307,185.0
21,Production,auto_grid,bottom_toe_floor,3,444365.7854733569,6812629.108298976,185.0
21,Production,auto_grid,bottom_toe_floor,4,444359.7924475399,6812539.308055984,185.0
21,Production,auto_grid,bottom_toe_floor,5,444250.03659499314,6812546.632865315,185.0
21,Production,auto_grid,top_crest,1,444244.22561191145,6812541.54897657,200.0
21,Production,auto_grid,top_crest,2,444250.9457320656,6812642.24409139,200.0
21,Production,auto_grid,top_crest,3,444371.5964564386,6812634.192187721,200.0
21,Production,auto_grid,top_crest,4,444364.8763362847,6812533.497072902,200.0
21,Production,auto_grid,top_crest,5,444244.22561191145,6812541.54897657,200.0
22,Production,auto_grid,bottom_toe_floor,1,444425.81613206194,6812590.024158772,185.0
22,Production,auto_grid,bottom_toe_floor,2,444422.153727396,6812535.1462325,185.0
22,Production,auto_grid,bottom_toe_floor,3,444359.7924475399,6812539.308055984,185.0
22,Production,auto_grid,bottom_toe_floor,4,444365.7854733569,6812629.108298976,185.0
22,Production,auto_grid,bottom_toe_floor,5,444475.5413259037,6812621.783489644,185.0
22,Production,auto_grid,bottom_toe_floor,6,444473.2107047524,6812586.861172924,185.0
22,Production,auto_grid,bottom_toe_floor,7,444425.81613206194,6812590.024158772,185.0
22,Production,auto_grid,top_crest,1,444430.9000208067,6812584.21317569,200.0
22,Production,auto_grid,top_crest,2,444427.23761614074,6812529.335249417,200.0
22,Production,auto_grid,top_crest,3,444353.9814644582,6812534.224167239,200.0
22,Production,auto_grid,top_crest,4,444360.70158461214,6812634.919282058,200.0
22,Production,auto_grid,top_crest,5,444481.35230898537,6812626.8673783885,200.0
22,Production,auto_grid,top_crest,6,444478.2945934971,6812581.050189842,200.0
22,Production,auto_grid,top_crest,7,444430.9000208067,6812584.21317569,200.0
23,Production,auto_grid,bottom_toe_floor,1,444551.45923305856,6812615.499357565,185.0
23,Production,auto_grid,bottom_toe_floor,2,444551.00358905824,6812609.316965535,185.0
23,Production,auto_grid,bottom_toe_floor,3,444549.9406369847,6812602.908933843,185.0
23,Production,auto_grid,bottom_toe_floor,4,444547.73866576137,6812592.8686424885,185.0
23,Production,auto_grid,bottom_toe_floor,5,444544.4151126155,6812579.79357124,185.0
23,Production,auto_grid,bottom_toe_floor,6,444539.451057929,6812561.985036727,185.0
23,Production,auto_grid,bottom_toe_floor,7,444535.37075650675,6812540.613428568,185.0
23,Production,auto_grid,bottom_toe_floor,8,444533.8493965087,6812527.691965046,185.0
23,Production,auto_grid,bottom_toe_floor,9,444516.9428727773,6812528.820260803,185.0
23,Production,auto_grid,bottom_toe_floor,10,444520.60527744325,6812583.698187076,185.0
23,Production,auto_grid,bottom_toe_floor,11,444473.2107047524,6812586.861172924,185.0
23,Production,auto_grid,bottom_toe_floor,12,444475.5413259037,6812621.783489644,185.0
23,Production,auto_grid,bottom_toe_floor,13,444551.6223514062,6812616.706047369,185.0
23,Production,auto_grid,bottom_toe_floor,14,444551.45923305856,6812615.499357565,185.0
23,Production,auto_grid,top_crest,1,444556.8918172308,6812614.932512012,200.0
23,Production,auto_grid,top_crest,2,444556.43014172575,6812608.66828169,200.0
23,Production,auto_grid,top_crest,3,444555.3035778102,6812601.876764504,200.0
23,Production,auto_grid,top_crest,4,444553.0521627295,6812591.611024821,200.0
23,Production,auto_grid,top_crest,5,444549.69098075794,6812578.387919359,200.0
23,Production,auto_grid,top_crest,6,444544.77113453555,6812560.7379826065,200.0
23,Production,auto_grid,top_crest,7,444540.7700406372,6812539.781243837,200.0
23,Production,auto_grid,top_crest,8,444538.6645932448,6812521.898913744,200.0
23,Production,auto_grid,top_crest,9,444511.1318896956,6812523.736372058,200.0
23,Production,auto_grid,top_crest,10,444514.79429436155,6812578.614298331,200.0
23,Production,auto_grid,top_crest,11,444467.3997216707,6812581.777284179,200.0
23,Production,auto_grid,top_crest,12,444470.4574371589,6812627.594472726,200.0
23,Production,auto_grid,top_crest,13,444557.8153462727,6812621.764441679,200.0
23,Production,auto_grid,top_crest,14,444556.8918172308,6812614.932512012,200.0
24,Production,auto_grid,bottom_toe_floor,1,443733.3517735465,6812674.80515066,185.0
24,Production,auto_grid,bottom_toe_floor,2,443733.7769612001,6812677.979502203,185.0
24,Production,auto_grid,bottom_toe_floor,3,443734.29338596057,6812679.7294621775,185.0
24,Production,auto_grid,bottom_toe_floor,4,443736.08484389,6812685.520350968,185.0
24,Production,auto_grid,bottom_toe_floor,5,443738.36263273907,6812692.66218562,185.0
24,Production,auto_grid,bottom_toe_floor,6,443741.11198625393,6812701.100554813,185.0
24,Production,auto_grid,bottom_toe_floor,7,443744.6816128429,6812711.885039056,185.0
24,Production,auto_grid,bottom_toe_floor,8,443747.9661941439,6812723.88472773,185.0
24,Production,auto_grid,bottom_toe_floor,9,443750.59971172427,6812736.006855187,185.0
24,Production,auto_grid,bottom_toe_floor,10,443752.5751692885,6812748.234279845,185.0
24,Production,auto_grid,bottom_toe_floor,11,443753.84559828445,6812760.147715772,185.0
24,Production,auto_grid,bottom_toe_floor,12,443768.1213101674,6812759.194993295,185.0
24,Production,auto_grid,bottom_toe_floor,13,443762.1282843502,6812669.394750302,185.0
24,Production,auto_grid,bottom_toe_floor,14,443733.15098170476,6812671.328617262,185.0
24,Production,auto_grid,bottom_toe_floor,15,443733.3517735465,6812674.80515066,185.0
24,Production,auto_grid,top_crest,1,443727.9131862947,6812675.325693621,200.0
24,Production,auto_grid,top_crest,2,443728.4215848494,6812679.121278283,200.0
24,Production,auto_grid,top_crest,3,443729.0671722099,6812681.308919402,200.0
24,Production,auto_grid,top_crest,4,443730.87619836256,6812687.156597485,200.0
24,Production,auto_grid,top_crest,5,443733.16638740455,6812694.337312003,200.0
24,Production,auto_grid,top_crest,6,443735.92496563896,6812702.8039938845,200.0
24,Production,auto_grid,top_crest,7,443739.45358720876,6812713.464594587,200.0
24,Production,auto_grid,top_crest,8,443742.6619584815,6812725.185862199,200.0
24,Production,auto_grid,top_crest,9,443745.23345100624,6812737.022487241,200.0
24,Production,auto_grid,top_crest,10,443747.16201255727,6812748.959641189,200.0
24,Production,auto_grid,top_crest,11,443748.97325825796,6812765.944580663,200.0
24,Production,auto_grid,top_crest,12,443773.9322932491,6812764.27888204,200.0
24,Production,auto_grid,top_crest,13,443767.212173095,6812663.583767219,200.0
24,Production,auto_grid,top_crest,14,443727.3885159848,6812666.241490599,200.0
24,Production,auto_grid,top_crest,15,443727.9131862947,6812675.325693621,200.0
25,Production,auto_grid,bottom_toe_floor,1,443762.1282843502,6812669.394750302,185.0
25,Production,auto_grid,bottom_toe_floor,2,443768.1213101674,6812759.194993295,185.0
25,Production,auto_grid,bottom_toe_floor,3,443877.87716271396,6812751.870183963,185.0
25,Production,auto_grid,bottom_toe_floor,4,443871.8841368969,6812662.06994097,185.0
25,Production,auto_grid,bottom_toe_floor,5,443762.1282843502,6812669.394750302,185.0
25,Production,auto_grid,top_crest,1,443756.3173012685,6812664.310861557,200.0
25,Production,auto_grid,top_crest,2,443763.03742142266,6812765.005976377,200.0
25,Production,auto_grid,top_crest,3,443883.68814579566,6812756.954072708,200.0
25,Production,auto_grid,top_crest,4,443876.96802564163,6812656.258957888,200.0
25,Production,auto_grid,top_crest,5,443756.3173012685,6812664.310861557,200.0
26,Production,auto_grid,bottom_toe_floor,1,443871.8841368969,6812662.06994097,185.0
26,Production,auto_grid,bottom_toe_floor,2,443877.87716271396,6812751.870183963,185.0
26,Production,auto_grid,bottom_toe_floor,3,443987.63301526074,6812744.545374631,185.0
26,Production,auto_grid,bottom_toe_floor,4,443981.63998944353,6812654.745131638,185.0
26,Production,auto_grid,bottom_toe_floor,5,443871.8841368969,6812662.06994097,185.0
26,Production,auto_grid,top_crest,1,443866.0731538152,6812656.986052225,200.0
26,Production,auto_grid,top_crest,2,443872.7932739692,6812757.681167046,200.0
26,Production,auto_grid,top_crest,3,443993.44399834244,6812749.629263376,200.0
26,Production,auto_grid,top_crest,4,443986.7238781883,6812648.934148556,200.0
26,Production,auto_grid,top_crest,5,443866.0731538152,6812656.986052225,200.0
27,Production,auto_grid,bottom_toe_floor,1,443981.63998944353,6812654.745131638,185.0
27,Production,auto_grid,bottom_toe_floor,2,443987.63301526074,6812744.545374631,185.0
27,Production,auto_grid,bottom_toe_floor,3,444097.3888678074,6812737.220565299,185.0
27,Production,auto_grid,bottom_toe_floor,4,444091.3958419903,6812647.4203223055,185.0
27,Production,auto_grid,bottom_toe_floor,5,443981.63998944353,6812654.745131638,185.0
27,Production,auto_grid,top_crest,1,443975.82900636183,6812649.661242893,200.0
27,Production,auto_grid,top_crest,2,443982.549126516,6812750.356357713,200.0
27,Production,auto_grid,top_crest,3,444103.1998508891,6812742.3044540435,200.0
27,Production,auto_grid,top_crest,4,444096.47973073507,6812641.609339223,200.0
27,Production,auto_grid,top_crest,5,443975.82900636183,6812649.661242893,200.0
28,Production,auto_grid,bottom_toe_floor,1,444091.3958419903,6812647.4203223055,185.0
28,Production,auto_grid,bottom_toe_floor,2,444097.3888678074,6812737.220565299,185.0
28,Production,auto_grid,bottom_toe_floor,3,444207.14472035406,6812729.895755967,185.0
28,Production,auto_grid,bottom_toe_floor,4,444201.15169453685,6812640.095512974,185.0
28,Production,auto_grid,bottom_toe_floor,5,444091.3958419903,6812647.4203223055,185.0
28,Production,auto_grid,top_crest,1,444085.5848589086,6812642.336433561,200.0
28,Production,auto_grid,top_crest,2,444092.30497906264,6812743.031548381,200.0
28,Production,auto_grid,top_crest,3,444212.95570343576,6812734.979644712,200.0
28,Production,auto_grid,top_crest,4,444206.2355832816,6812634.284529892,200.0
28,Production,auto_grid,top_crest,5,444085.5848589086,6812642.336433561,200.0
29,Production,auto_grid,bottom_toe_floor,1,444201.15169453685,6812640.095512974,185.0
29,Production,auto_grid,bottom_toe_floor,2,444207.14472035406,6812729.895755967,185.0
29,Production,auto_grid,bottom_toe_floor,3,444316.90057290083,6812722.570946635,185.0
29,Production,auto_grid,bottom_toe_floor,4,444310.9075470836,6812632.770703642,185.0
29,Production,auto_grid,bottom_toe_floor,5,444201.15169453685,6812640.095512974,185.0
29,Production,auto_grid,top_crest,1,444195.34071145515,6812635.011624229,200.0
29,Production,auto_grid,top_crest,2,444202.0608316093,6812735.706739049,200.0
29,Production,auto_grid,top_crest,3,444322.71155598253,6812727.65483538,200.0
29,Production,auto_grid,top_crest,4,444315.9914358284,6812626.959720559,200.0
29,Production,auto_grid,top_crest,5,444195.34071145515,6812635.011624229,200.0
30,Production,auto_grid,bottom_toe_floor,1,444310.9075470836,6812632.770703642,185.0
30,Production,auto_grid,bottom_toe_floor,2,444316.90057290083,6812722.570946635,185.0
30,Production,auto_grid,bottom_toe_floor,3,444426.6564254474,6812715.246137302,185.0
30,Production,auto_grid,bottom_toe_floor,4,444420.6633996303,6812625.445894309,185.0
30,Production,auto_grid,bottom_toe_floor,5,444310.9075470836,6812632.770703642,185.0
30,Production,auto_grid,top_crest,1,444305.0965640019,6812627.686814897,200.0
30,Production,auto_grid,top_crest,2,444311.8166841561,6812728.381929717,200.0
30,Production,auto_grid,top_crest,3,444432.4674085291,6812720.330026047,200.0
30,Production,auto_grid,top_crest,4,444425.74728837505,6812619.634911227,200.0
30,Production,auto_grid,top_crest,5,444305.0965640019,6812627.686814897,200.0
31,Production,auto_grid,bottom_toe_floor,1,444491.4646741106,6812708.794038188,185.0
31,Production,auto_grid,bottom_toe_floor,2,444502.99033051584,6812706.481498881,185.0
31,Production,auto_grid,bottom_toe_floor,3,444514.9962422819,6812704.999107799,185.0
31,Production,auto_grid,bottom_toe_floor,4,444528.5355030216,6812703.950121992,185.0
31,Production,auto_grid,bottom_toe_floor,5,444536.12347909453,6812703.593929401,185.0
31,Production,auto_grid,bottom_toe_floor,6,444530.41925217694,6812618.121084978,185.0
31,Production,auto_grid,bottom_toe_floor,7,444420.6633996303,6812625.445894309,185.0
31,Production,auto_grid,bottom_toe_floor,8,444426.6564254474,6812715.246137302,185.0
31,Production,auto_grid,bottom_toe_floor,9,444484.1354116094,6812711.41014492,185.0
31,Production,auto_grid,bottom_toe_floor,10,444491.4646741106,6812708.794038188,185.0
31,Production,auto_grid,top_crest,1,444492.92699701746,6812714.068996942,200.0
31,Production,auto_grid,top_crest,2,444503.8630799916,6812711.874751265,200.0
31,Production,auto_grid,top_crest,3,444515.54189901357,6812710.432746899,200.0
31,Production,auto_grid,top_crest,4,444528.87444475276,6812709.39977682,200.0
31,Production,auto_grid,top_crest,5,444541.9417071109,6812708.786377147,200.0
31,Production,auto_grid,top_crest,6,444535.5031409217,6812612.310101896,200.0
31,Production,auto_grid,top_crest,7,444414.8524165486,6812620.362005564,200.0
31,Production,auto_grid,top_crest,8,444421.5725367026,6812721.057120385,200.0
31,Production,auto_grid,top_crest,9,444485.2560842014,6812716.807052327,200.0
31,Production,auto_grid,top_crest,10,444492.92699701746,6812714.068996942,200.0
32,Production,auto_grid,bottom_toe_floor,1,444542.6603540021,6812703.2870772965,185.0
32,Production,auto_grid,bottom_toe_floor,2,444552.22362366127,6812702.399405276,185.0
32,Production,auto_grid,bottom_toe_floor,3,444557.49096578377,6812701.537147434,185.0
32,Production,auto_grid,bottom_toe_floor,4,444557.98734154884,6812701.129782253,185.0
32,Production,auto_grid,bottom_toe_floor,5,444558.3237907134,6812700.794522545,185.0
32,Production,auto_grid,bottom_toe_floor,6,444558.3795945701,6812700.72652539,185.0
32,Production,auto_grid,bottom_toe_floor,7,444558.48032344267,6812700.570969098,185.0
32,Production,auto_grid,bottom_toe_floor,8,444558.84155031777,6812699.8620276265,185.0
32,Production,auto_grid,bottom_toe_floor,9,444559.3836791991,6812698.496267471,185.0
32,Production,auto_grid,bottom_toe_floor,10,444559.70962203894,6812697.421777619,185.0
32,Production,auto_grid,bottom_toe_floor,11,444560.18108249357,6812694.6580665475,185.0
32,Production,auto_grid,bottom_toe_floor,12,444560.7177394351,6812688.758626531,185.0
32,Production,auto_grid,bottom_toe_floor,13,444561.0367159334,6812680.342203412,185.0
32,Production,auto_grid,bottom_toe_floor,14,444561.03671593353,6812670.202016905,185.0
32,Production,auto_grid,bottom_toe_floor,15,444560.59452501725,6812661.715331763,185.0
32,Production,auto_grid,bottom_toe_floor,16,444559.8008751731,6812654.895581836,185.0
32,Production,auto_grid,bottom_toe_floor,17,444558.8107539522,6812649.885824064,185.0
32,Production,auto_grid,bottom_toe_floor,18,444556.84741143853,6812643.420212879,185.0
32,Production,auto_grid,bottom_toe_floor,19,444554.52283730026,6812634.121229297,185.0
32,Production,auto_grid,bottom_toe_floor,20,444552.71835917124,6812624.813911471,185.0
32,Production,auto_grid,bottom_toe_floor,21,444551.6223514062,6812616.706047369,185.0
32,Production,auto_grid,bottom_toe_floor,22,444530.41925217694,6812618.121084978,185.0
32,Production,auto_grid,bottom_toe_floor,23,444536.12347909453,6812703.593929401,185.0
32,Production,auto_grid,bottom_toe_floor,24,444542.6603540021,6812703.2870772965,185.0
32,Production,auto_grid,top_crest,1,444543.0408476468,6812708.734781606,200.0
32,Production,auto_grid,top_crest,2,444552.91775415785,6812707.817997508,200.0
32,Production,auto_grid,top_crest,3,444559.82055891014,6812706.688016316,200.0
32,Production,auto_grid,top_crest,4,444561.65443007875,6812705.182996704,200.0
32,Production,auto_grid,top_crest,5,444562.3708569331,6812704.469102651,200.0
32,Production,auto_grid,top_crest,6,444562.7950523473,6812703.95221935,200.0
32,Production,auto_grid,top_crest,7,444563.2165528548,6812703.301293215,200.0
32,Production,auto_grid,top_crest,8,444563.8218422902,6812702.11335618,200.0
32,Production,auto_grid,top_crest,9,444564.5420652482,6812700.298931874,200.0
32,Production,auto_grid,top_crest,10,444565.0337161725,6812698.678175519,200.0
32,Production,auto_grid,top_crest,11,444565.59882619034,6812695.365488744,200.0
32,Production,auto_grid,top_crest,12,444566.16791259096,6812689.1095534805,200.0
32,Production,auto_grid,top_crest,13,444566.4962694474,6812680.445622903,200.0
32,Production,auto_grid,top_crest,14,444566.4962694475,6812670.059880803,200.0
32,Production,auto_grid,top_crest,15,444566.03761789313,6812661.2572772475,200.0
32,Production,auto_grid,top_crest,16,444565.19880352996,6812654.049433342,200.0
32,Production,auto_grid,top_crest,17,444564.1139001131,6812648.560102127,200.0
32,Production,auto_grid,top_crest,18,444562.1109712342,6812641.964126503,200.0
32,Production,auto_grid,top_crest,19,444559.8548051824,6812632.938795485,200.0
32,Production,auto_grid,top_crest,20,444558.10780451464,6812623.927940658,200.0
32,Production,auto_grid,top_crest,21,444556.34926212777,6812610.918888037,200.0
32,Production,auto_grid,top_crest,22,444524.60826909525,6812613.037196233,200.0
32,Production,auto_grid,top_crest,23,444531.0324869744,6812709.298474624,200.0
32,Production,auto_grid,top_crest,24,444543.0408476468,6812708.734781606,200.0
33,Production,auto_grid,bottom_toe_floor,1,443753.8845945248,6812760.513402647,185.0
33,Production,auto_grid,bottom_toe_floor,2,443754.53184657585,6812772.450160781,185.0
33,Production,auto_grid,bottom_toe_floor,3,443754.49849816755,6812784.18331909,185.0
33,Production,auto_grid,bottom_toe_floor,4,443753.7465772896,6812795.714713597,185.0
33,Production,auto_grid,bottom_toe_floor,5,443752.3272177355,6812806.335246899,185.0
33,Production,auto_grid,bottom_toe_floor,6,443750.6632132596,6812815.958900817,185.0
33,Production,auto_grid,bottom_toe_floor,7,443748.641051833,6812825.267647117,185.0
33,Production,auto_grid,bottom_toe_floor,8,443746.22969655466,6812834.276592435,185.0
33,Production,auto_grid,bottom_toe_floor,9,443744.28596167936,6812840.247170441,185.0
33,Production,auto_grid,bottom_toe_floor,10,443743.52273172355,6812843.48840932,185.0
33,Production,auto_grid,bottom_toe_floor,11,443743.0647440033,6812846.6213723235,185.0
33,Production,auto_grid,bottom_toe_floor,12,443742.88603477174,6812849.720283866,185.0
33,Production,auto_grid,bottom_toe_floor,13,443742.92683410837,6812851.076605978,185.0
33,Production,auto_grid,bottom_toe_floor,14,443828.9922622578,6812845.332831622,185.0
33,Production,auto_grid,bottom_toe_floor,15,443822.9992364407,6812755.532588629,185.0
33,Production,auto_grid,bottom_toe_floor,16,443753.84559828445,6812760.147715772,185.0
33,Production,auto_grid,bottom_toe_floor,17,443753.8845945248,6812760.513402647,185.0
33,Production,auto_grid,top_crest,1,443748.4407465952,6812760.950957568,200.0
33,Production,auto_grid,top_crest,2,443749.0718726535,6812772.590316759,200.0
33,Production,auto_grid,top_crest,3,443749.03945000755,6812783.997758878,200.0
33,Production,auto_grid,top_crest,4,443748.3106305353,6812795.174872196,200.0
33,Production,auto_grid,top_crest,5,443746.92964811035,6812805.508243887,200.0
33,Production,auto_grid,top_crest,6,443745.3033465477,6812814.913845633,200.0
33,Production,auto_grid,top_crest,7,443743.33353096794,6812823.981624916,200.0
33,Production,auto_grid,top_crest,8,443740.9933525443,6812832.724649903,200.0
33,Production,auto_grid,top_crest,9,443739.0240082579,6812838.773892437,200.0
33,Production,auto_grid,top_crest,10,443738.1546142521,6812842.4659823915,200.0
33,Production,auto_grid,top_crest,11,443737.6280145191,6812846.068300551,200.0
33,Production,auto_grid,top_crest,12,443737.42174882395,6812849.645055585,200.0
33,Production,auto_grid,top_crest,13,443737.6400178452,6812856.901131895,200.0
33,Production,auto_grid,top_crest,14,443834.8032453395,6812850.416720367,200.0
33,Production,auto_grid,top_crest,15,443828.08312518545,6812749.721605547,200.0
33,Production,auto_grid,top_crest,16,443747.81451915315,6812755.078515642,200.0
33,Production,auto_grid,top_crest,17,443748.4407465952,6812760.950957568,200.0
34,Production,auto_grid,bottom_toe_floor,1,443822.9992364407,6812755.532588629,185.0
34,Production,auto_grid,bottom_toe_floor,2,443828.9922622578,6812845.332831622,185.0
34,Production,auto_grid,bottom_toe_floor,3,443938.74811480445,6812838.00802229,185.0
34,Production,auto_grid,bottom_toe_floor,4,443932.75508898735,6812748.207779297,185.0
34,Production,auto_grid,bottom_toe_floor,5,443822.9992364407,6812755.532588629,185.0
34,Production,auto_grid,top_crest,1,443817.188253359,6812750.448699884,200.0
34,Production,auto_grid,top_crest,2,443823.908373513,6812851.143814704,200.0
34,Production,auto_grid,top_crest,3,443944.55909788614,6812843.091911035,200.0
34,Production,auto_grid,top_crest,4,443937.8389777321,6812742.396796214,200.0
34,Production,auto_grid,top_crest,5,443817.188253359,6812750.448699884,200.0
35,Production,auto_grid,bottom_toe_floor,1,443932.75508898735,6812748.207779297,185.0
35,Production,auto_grid,bottom_toe_floor,2,443938.74811480445,6812838.00802229,185.0
35,Production,auto_grid,bottom_toe_floor,3,444048.5039673512,6812830.683212958,185.0
