Avg_Tank_CN_ppm,Avg_Tank_DO_ppm,DO_to_CN_Ratio,Au_Cu_Interaction,CN_to_Au_Ratio,DO_Carbon_Interaction,Feed_Ton_Dry,Feed_Grade_Au_ppm,Pred_Tailings_CN
135.71428571428572,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
139.79591836734693,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
143.87755102040816,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
147.9591836734694,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
152.0408163265306,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
156.12244897959184,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
160.20408163265307,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
164.28571428571428,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
168.3673469387755,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
172.44897959183675,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
176.53061224489795,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
180.6122448979592,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
184.69387755102042,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,114.291916
188.77551020408163,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,121.078476
192.85714285714286,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,121.078476
196.9387755102041,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,121.078476
201.0204081632653,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,121.078476
205.10204081632654,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,121.078476
209.18367346938777,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,121.078476
213.26530612244898,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
217.3469387755102,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
221.42857142857144,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
225.51020408163265,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
229.59183673469389,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
233.67346938775512,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
237.75510204081633,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
241.83673469387756,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
245.9183673469388,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
250.0,4.8979591836734695,0.04,1.0,2.0,0.3,1400,3.2,120.92059
50.0,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
54.08163265306123,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
58.16326530612245,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
62.244897959183675,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
66.3265306122449,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
70.40816326530611,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
74.48979591836735,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
78.57142857142857,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
82.65306122448979,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
86.73469387755102,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
90.81632653061224,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
94.89795918367346,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
98.9795918367347,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
103.06122448979592,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
107.14285714285714,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
111.22448979591837,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
115.3061224489796,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
119.38775510204081,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
123.46938775510205,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
127.55102040816327,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
131.6326530612245,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
135.71428571428572,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
139.79591836734693,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
143.87755102040816,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
147.9591836734694,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
152.0408163265306,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
156.12244897959184,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
160.20408163265307,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
164.28571428571428,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
168.3673469387755,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
172.44897959183675,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
176.53061224489795,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
180.6122448979592,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
184.69387755102042,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,114.291916
188.77551020408163,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,121.078476
192.85714285714286,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,121.078476
196.9387755102041,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,121.078476
201.0204081632653,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,121.078476
205.10204081632654,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,121.078476
209.18367346938777,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,121.078476
213.26530612244898,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
217.3469387755102,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
221.42857142857144,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
225.51020408163265,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
229.59183673469389,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
233.67346938775512,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
237.75510204081633,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
241.83673469387756,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
245.9183673469388,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
250.0,5.3061224489795915,0.04,1.0,2.0,0.3,1400,3.2,120.92059
50.0,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
54.08163265306123,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
58.16326530612245,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
62.244897959183675,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
66.3265306122449,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
70.40816326530611,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
74.48979591836735,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
78.57142857142857,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
82.65306122448979,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
86.73469387755102,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
90.81632653061224,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
94.89795918367346,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
98.9795918367347,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
103.06122448979592,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
107.14285714285714,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
111.22448979591837,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
115.3061224489796,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
119.38775510204081,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
123.46938775510205,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
127.55102040816327,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
131.6326530612245,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
135.71428571428572,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
139.79591836734693,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
143.87755102040816,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
147.9591836734694,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
152.0408163265306,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
156.12244897959184,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
160.20408163265307,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
164.28571428571428,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
168.3673469387755,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
172.44897959183675,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
176.53061224489795,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
180.6122448979592,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
184.69387755102042,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,115.22093
188.77551020408163,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,122.00749
192.85714285714286,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,122.00749
196.9387755102041,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,122.00749
201.0204081632653,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,122.00749
205.10204081632654,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,122.00749
209.18367346938777,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,122.00749
213.26530612244898,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
217.3469387755102,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
221.42857142857144,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
225.51020408163265,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
229.59183673469389,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
233.67346938775512,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
237.75510204081633,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
241.83673469387756,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
245.9183673469388,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
250.0,5.714285714285714,0.04,1.0,2.0,0.3,1400,3.2,121.84961
50.0,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
54.08163265306123,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
58.16326530612245,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
62.244897959183675,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
66.3265306122449,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
70.40816326530611,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
74.48979591836735,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
78.57142857142857,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
82.65306122448979,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
86.73469387755102,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
90.81632653061224,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
94.89795918367346,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
98.9795918367347,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
103.06122448979592,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
107.14285714285714,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
111.22448979591837,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
115.3061224489796,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
119.38775510204081,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
123.46938775510205,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
127.55102040816327,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
131.6326530612245,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
135.71428571428572,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
139.79591836734693,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
143.87755102040816,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
147.9591836734694,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
152.0408163265306,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
156.12244897959184,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
160.20408163265307,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
164.28571428571428,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
168.3673469387755,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
172.44897959183675,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
176.53061224489795,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
180.6122448979592,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
184.69387755102042,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,115.480606
188.77551020408163,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.28564
192.85714285714286,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.28564
196.9387755102041,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.28564
201.0204081632653,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.28564
205.10204081632654,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.28564
209.18367346938777,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.28564
213.26530612244898,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
217.3469387755102,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
221.42857142857144,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
225.51020408163265,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
229.59183673469389,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
233.67346938775512,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
237.75510204081633,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
241.83673469387756,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
245.9183673469388,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
250.0,6.122448979591837,0.04,1.0,2.0,0.3,1400,3.2,122.12774
50.0,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
54.08163265306123,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
58.16326530612245,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
62.244897959183675,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
66.3265306122449,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
70.40816326530611,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
74.48979591836735,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
78.57142857142857,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
82.65306122448979,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
86.73469387755102,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
90.81632653061224,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
94.89795918367346,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
98.9795918367347,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
103.06122448979592,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
107.14285714285714,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
111.22448979591837,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
115.3061224489796,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
119.38775510204081,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
123.46938775510205,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
127.55102040816327,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
131.6326530612245,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
135.71428571428572,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
139.79591836734693,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
143.87755102040816,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
147.9591836734694,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
152.0408163265306,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
156.12244897959184,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
160.20408163265307,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
164.28571428571428,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
168.3673469387755,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
172.44897959183675,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
176.53061224489795,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
180.6122448979592,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
184.69387755102042,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,102.508484
188.77551020408163,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.313515
192.85714285714286,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.313515
196.9387755102041,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.313515
201.0204081632653,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.313515
205.10204081632654,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.313515
209.18367346938777,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.313515
213.26530612244898,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
217.3469387755102,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
221.42857142857144,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
225.51020408163265,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
229.59183673469389,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
233.67346938775512,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
237.75510204081633,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
241.83673469387756,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
245.9183673469388,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
250.0,6.530612244897959,0.04,1.0,2.0,0.3,1400,3.2,109.15563
50.0,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
54.08163265306123,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
58.16326530612245,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
62.244897959183675,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
66.3265306122449,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
70.40816326530611,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
74.48979591836735,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
78.57142857142857,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
82.65306122448979,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
86.73469387755102,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
90.81632653061224,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
94.89795918367346,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
98.9795918367347,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
103.06122448979592,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
107.14285714285714,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
111.22448979591837,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
115.3061224489796,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
119.38775510204081,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
123.46938775510205,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
127.55102040816327,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
131.6326530612245,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
135.71428571428572,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
139.79591836734693,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
143.87755102040816,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
147.9591836734694,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
152.0408163265306,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
156.12244897959184,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
160.20408163265307,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
164.28571428571428,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
168.3673469387755,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
172.44897959183675,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
176.53061224489795,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
180.6122448979592,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
184.69387755102042,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,102.523125
188.77551020408163,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.328156
192.85714285714286,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.328156
196.9387755102041,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.328156
201.0204081632653,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.328156
205.10204081632654,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.328156
209.18367346938777,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.328156
213.26530612244898,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
217.3469387755102,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
221.42857142857144,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
225.51020408163265,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
229.59183673469389,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
233.67346938775512,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
237.75510204081633,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
241.83673469387756,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
245.9183673469388,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
250.0,6.938775510204081,0.04,1.0,2.0,0.3,1400,3.2,109.17027
50.0,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
54.08163265306123,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
58.16326530612245,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
62.244897959183675,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
66.3265306122449,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
70.40816326530611,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
74.48979591836735,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
78.57142857142857,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
82.65306122448979,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
86.73469387755102,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
90.81632653061224,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
94.89795918367346,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
98.9795918367347,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
103.06122448979592,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
107.14285714285714,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
111.22448979591837,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
115.3061224489796,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
119.38775510204081,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
123.46938775510205,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
127.55102040816327,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
131.6326530612245,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
135.71428571428572,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
139.79591836734693,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
143.87755102040816,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
147.9591836734694,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
152.0408163265306,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
156.12244897959184,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
160.20408163265307,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
164.28571428571428,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
168.3673469387755,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
172.44897959183675,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
176.53061224489795,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
180.6122448979592,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
184.69387755102042,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,122.147064
188.77551020408163,7.346938775510204,0.04,1.0,2.0,0.3,1400,3.2,128.95206
